OrientationSensor.GetRoll,1
None.Minute,4
Button.SetText,46
VideoPlayer.SeekTo,2
TextBox.GetHint,2
WebViewer.GetVisible,4
Form.SetOpenScreenAnimation,1
Ball.CollidingWith,1
None.BeforePicking,3
Texting.SetMessage,4
VideoPlayer.SetFullScreen,4
Ball.SetVisible,2
Canvas.SaveAs,5
None.Click,122
None.getproperty,78
Clock.SetTimerAlwaysFires,5
text_isEmpty,14
BluetoothClient.SendText,25
VideoPlayer.SetWidth,1
Image.SetPicture,29
TextBox.GetNumbersOnly,2
ActivityStarter.SetActivityClass,1
PasswordTextBox.SetText,2
Canvas.GetHeight,21
ImageSprite.GetRotates,1
NxtUltrasonicSensor.GetDistance,1
controls_forEach,58
None.AfterGettingText,2
Button.GetVisible,14
VerticalArrangement.GetAlignHorizontal,1
Form.SetAlignVertical,2
None.Initialize,47
ListView.SetElements,3
ImageSprite.SetVisible,21
Player.GetIsPlaying,8
PhoneCall.GetPhoneNumber,5
CheckBox.Changed,2
None.Shaking,12
procedures_callnoreturn,282
Twitter.Authorize,1
local_declaration_expression,6
VideoPlayer.GetHeight,1
NxtDrive.MoveBackward,1
controls_openAnotherScreen,137
Image.SetVisible,15
WebViewer.GoToUrl,51
None.Disconnect,1
Image.GetPicture,11
CheckBox.GetText,1
Ball.SetRadius,1
Clock.AddMinutes,2
Form.SetScrollable,1
None.Speak,11
color_dark_gray,1
math_add,1209
ActivityStarter.SetAction,15
lexical_variable_set,847
ImageSprite.SetInterval,1
color_blue,55
Web.SetUrl,25
DatePicker.GetMonthInText,2
Form.GetWidth,20
PasswordTextBox.GetHint,1
BluetoothClient.ReceiveText,23
Web.GetUrl,4
Form.GetBackgroundColor,2
BluetoothServer.ReceiveText,1
math_floor,2
math_random_float,27
TextToSpeech.GetCountry,6
Button.SetBackgroundColor,163
TextBox.SetVisible,20
Canvas.SetWidth,4
Twitter.Follow,1
Form.GetOpenScreenAnimation,2
color_gray,8
Notifier.ShowAlert,49
Camera.GetUseFront,4
Button.SetFontItalic,1
TinyDB.ClearAll,1
TextBox.GetMultiLine,1
DatePicker.GetMonth,8
ImageSprite.GetPicture,1
lists_from_csv_table,1
FusiontablesControl.SetApiKey,1
ImageSprite.MoveTo,32
CheckBox.SetText,1
Spinner.GetSelectionIndex,4
HorizontalArrangement.setproperty,4
None.ShowMessageDialog,3
Web.ClearCookies,1
Button.SetFontSize,1
None.DayOfMonth,2
BarcodeScanner.SetUseExternalScanner,1
Ball.GetPaintColor,2
text_starts_at,11
Canvas.Save,3
TinyWebDB.GetServiceURL,1
Sound.Pause,23
None.PositionChanged,12
ActivityStarter.GetDataUri,2
Player.SetVolume,1
Slider.GetMinValue,1
Button.GetWidth,1
BluetoothClient.IsDevicePaired,2
None.GetText,2
ListView.SetBackgroundColor,1
logic_negate,46
None.DrawLine,5
PasswordTextBox.GetText,45
TextBox.GetWidth,2
Canvas.SetVisible,5
text_split,22
TimePicker.GetMinute,3
math_on_list,5
Canvas.DrawText,1
SpeechRecognizer.GetText,3
PasswordTextBox.SetEnabled,2
TextBox.SetHint,1
color_light_gray,4
HorizontalArrangement.GetAlignHorizontal,1
Canvas.DrawPoint,142
TextToSpeech.Speak,68
math_tan,2
None.BackPressed,3
Form.SetAboutScreen,10
ActivityStarter.SetDataType,11
Canvas.GetWidth,21
math_power,19
Form.SetTitle,27
OrientationSensor.SetEnabled,6
Spinner.GetSelection,4
ImageSprite.component,5
TextBox.GetEnabled,9
WebViewer.SetFollowLinks,1
ImageSprite.GetHeight,10
None.text,1
WebViewer.ClearLocations,2
ImagePicker.GetSelection,3
WebViewer.CanGoBack,20
color_make_color,62
Canvas.SetHeight,5
BluetoothClient.ReceiveSignedBytes,1
PhoneCall.SetPhoneNumber,7
Ball.GetX,10
Ball.GetY,12
Player.SetSource,10
Clock.Now,16
Form.GetBackgroundImage,3
color_split_color,6
TextBox.SetHeight,3
Clock.GetTimerInterval,5
ListPicker.SetElements,8
NxtSoundSensor.SetTopOfRange,1
Label.SetHeight,1
TimePicker.SetEnabled,1
Web.JsonTextDecode,3
None.ShowAlert,3
None.Completed,4
Clock.Month,4
TextBox.getproperty,13
ListPicker.GetSelection,76
LocationSensor.SetProviderLocked,1
Button.SetEnabled,43
WebViewer.SetHomeUrl,12
ListView.SetElementsFromString,1
ListPicker.SetSelection,1
controls_forRange,146
Form.GetScrollable,2
Button.GetTextColor,2
LocationSensor.GetHasAltitude,1
Slider.SetThumbPosition,3
ListPicker.SetText,4
BluetoothClient.ReceiveUnsignedBytes,1
controls_if,1521
ListPicker.SetTitle,1
color_white,35
Player.GetSource,2
LocationSensor.LatitudeFromAddress,2
FusiontablesControl.SetQuery,4
TableArrangement.GetHeight,2
TextBox.SetWidth,1
ImageSprite.GetX,23
ImageSprite.GetY,27
None.GetValue,34
BluetoothServer.Disconnect,2
Clock.FormatTime,6
None.GetMillis,4
VerticalArrangement.GetVisible,1
TableArrangement.GetVisible,1
None.GotValue,2
OrientationSensor.GetAvailable,4
Player.Pause,11
Ball.SetSpeed,22
lists_is_empty,5
ImageSprite.CollidingWith,8
Clock.GetTimerAlwaysFires,1
BluetoothServer.AcceptConnection,2
NxtDrive.MoveForwardIndefinitely,2
controls_closeScreenWithValue,13
ActivityStarter.ResolveActivity,1
WebViewer.ClearCaches,1
text_segment,15
NxtLightSensor.GetLightLevel,1
OrientationSensor.GetMagnitude,7
Label.GetTextColor,2
DatePicker.GetYear,6
NxtDrive.SetStopBeforeDisconnect,1
PasswordTextBox.GetVisible,1
ImageSprite.SetWidth,3
ContactPicker.GetText,1
Button.Click,61
lists_copy,2
CheckBox.getproperty,2
